GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine Coolant Temperature(°C),Barometric pressure (from vehicle)(psi),Engine RPM(rpm),Kilometers Per Litre(Instant)(kpl),Engine Load(Absolute)(%),Run time since engine start(s),Turbo Boost & Vacuum Gauge(psi)
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:59.492,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2502.75,9.0939703,20,1134,-4.35113239
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:59.859,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2494.25,11.08785439,27.45098114,1134,-5.51143408
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:00.454,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2485.25,8.07154274,27.84313774,1135,-3.48090601
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:00.840,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2488.25,8.79020023,21.96078491,1135,-4.06105661
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:01.218,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2478,11.46225834,17.25490189,1135,-5.65647173
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:01.580,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2494.5,10.62431145,25.88235283,1136,-5.22135878
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:02.148,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2424.75,8.57515526,21.56862831,1136,-3.91601896
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:02.498,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2467,12.09850502,17.64705849,1137,-5.80150986
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:02.863,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2462,12.24104977,18.43137169,1137,-5.94654751
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:03.204,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2461,11.65642357,18.8235302,1137,-5.80150986
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:03.781,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,91,10.87783051,2376,11.66115952,19.6078434,1138,-5.80150986
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:45:04.127,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,91,10.87783051,2393.75,11.44622898,19.2156868,1138,-5.65647173
Sat Aug 10 12:45:04 GMT+05:30 2019,10-Aug-2019 12:45:04.478,73.05890303899649,19.032209517783723,12.065268,19.0,-67.48887113668025,0.0,6.4739213,-3.21780705,6.05254173,-0.05788585,91,10.87783051,2339.75,11.05428982,19.6078434,1139,-5.51143408
Sat Aug 10 12:45:04 GMT+05:30 2019,10-Aug-2019 12:45:04.829,73.05894487516812,19.032183825310003,11.826605,19.0,-58.952089646831155,0.0,6.4739213,-3.21780705,6.05254173,-0.05788585,91,10.87783051,2382.75,11.35939407,19.6078434,1139,-5.65647173
Sat Aug 10 12:45:04 GMT+05:30 2019,10-Aug-2019 12:45:05.402,73.05894487516812,19.032183825310003,11.826605,19.0,-58.952089646831155,0.0,6.4739213,-3.21780705,6.05254173,-0.05788585,91,10.87783051,2331,10.5358181,23.52941132,1139,-5.22135878
Sat Aug 10 12:45:05 GMT+05:30 2019,10-Aug-2019 12:45:05.758,73.05894326773779,19.03208029839788,11.399414,19.0,-33.85624550189823,0.0,6.4739213,-3.21780705,6.05254173,-0.05788585,91,10.87783051,2337.5,9.54588985,23.92156792,1140,-4.6412077
Sat Aug 10 12:45:05 GMT+05:30 2019,10-Aug-2019 12:45:06.103,73.05894326773779,19.03208029839788,11.399414,19.0,-33.85624550189823,0.0,6.4739213,-3.21780705,6.05254173,-0.05788585,91,10.87783051,2280.75,9.98370266,22.35294151,1140,-4.93128347
Sat Aug 10 12:45:05 GMT+05:30 2019,10-Aug-2019 12:45:06.469,73.05894326773779,19.03208029839788,11.399414,19.0,-33.85624550189823,0.0,6.4739213,-3.21780705,6.05254173,-0.05788585,91,10.87783051,2319,10.75684357,23.92156792,1140,-5.22135878
Sat Aug 10 12:45:07 GMT+05:30 2019,10-Aug-2019 12:45:07.032,73.05886286181048,19.032003820446885,11.692048,19.0,-46.83578258752823,0.0,5.93762016,-4.25210238,5.17147589,-0.06879455,91,10.87783051,2297,8.96950626,30.19607925,1141,-4.20609474
Sat Aug 10 12:45:07 GMT+05:30 2019,10-Aug-2019 12:45:07.380,73.05886286181048,19.032003820446885,11.692048,19.0,-46.83578258752823,0.0,6.16746378,-4.48194551,6.39730692,0.03351945,91,10.87783051,2292,7.01485968,34.11764526,1141,-2.46564198
Sat Aug 10 12:45:08 GMT+05:30 2019,10-Aug-2019 12:45:07.755,73.05874937715535,19.031917251680838,11.355182,19.0,-54.329185671173036,0.0,4.67348194,-3.60087943,4.59686708,-0.2185908,91,10.87783051,2272.5,7.28123951,23.52941132,1142,-2.75571728
Sat Aug 10 12:45:08 GMT+05:30 2019,10-Aug-2019 12:45:08.111,73.05874937715535,19.031917251680838,11.355182,19.0,-54.329185671173036,0.0,5.66946983,-3.94564438,4.8267107,-0.12201613,91,10.87783051,2257.25,10.82232285,19.2156868,1142,-5.36639643
Sat Aug 10 12:45:08 GMT+05:30 2019,10-Aug-2019 12:45:08.654,73.05874937715535,19.031917251680838,11.355182,19.0,-54.329185671173036,0.0,7.12514448,-3.98395157,6.24407816,-0.04081339,91,10.87783051,2243,12.17725468,32.15686417,1143,-5.94654751
Sat Aug 10 12:45:09 GMT+05:30 2019,10-Aug-2019 12:45:09.022,73.05868254316395,19.031817430882597,11.258643,26.092672,-60.099963422864676,213.01848,6.4739213,-4.25210238,5.82269859,0.02273167,91,10.87783051,2211,9.46947765,20,1143,-4.49617004
Sat Aug 10 12:45:09 GMT+05:30 2019,10-Aug-2019 12:45:09.371,73.05868254316395,19.031817430882597,11.258643,26.092672,-60.099963422864676,213.01848,4.71178913,-4.55855989,3.83072281,-0.13656659,91,10.87783051,2190,11.78923798,18.8235302,1143,-5.80150986
Sat Aug 10 12:45:10 GMT+05:30 2019,10-Aug-2019 12:45:09.718,73.05863594982678,19.031736622907715,10.978466,19.557817,-62.97646320424974,213.37202,5.74608421,-5.89931297,5.17147589,0.00849147,91,10.87783051,2177,11.57166672,20,1144,-5.65647173
Sat Aug 10 12:45:10 GMT+05:30 2019,10-Aug-2019 12:45:10.248,73.05863594982678,19.031736622907715,10.978466,19.557817,-62.97646320424974,213.37202,5.89931297,-5.55454779,5.5162406,0.01820838,91,10.87783051,2180.25,11.07292461,20.3921566,1144,-5.65647173
Sat Aug 10 12:45:10 GMT+05:30 2019,10-Aug-2019 12:45:10.613,73.05863594982678,19.031736622907715,10.978466,19.557817,-62.97646320424974,213.37202,5.09486103,-4.75009632,5.40131903,-0.08247894,91,10.87783051,2229.75,10.77292061,20.3921566,1144,-5.65647173
Sat Aug 10 12:45:11 GMT+05:30 2019,10-Aug-2019 12:45:10.967,73.05859551428539,19.03165065739741,10.5268135,15.705771,-63.16206113155931,212.92986,5.89931297,-5.89931297,5.43962622,-0.03013891,91,10.87783051,2266.75,9.45412636,20,1145,-5.36639643
Sat Aug 10 12:45:11 GMT+05:30 2019,10-Aug-2019 12:45:11.328,73.05859551428539,19.03165065739741,10.5268135,15.705771,-63.16206113155931,212.92986,5.86100578,-5.40131903,5.89931297,0.02980763,91,10.87783051,2535.75,9.27110481,18.43137169,1145,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:11.885,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.32470465,-6.39730692,5.20978308,-0.00736924,90,10.87783051,2340.75,8.02295208,19.6078434,1146,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:12.233,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.63116217,-6.58884287,4.21379519,0.04651134,90,10.87783051,2077.25,7.25467634,20.7843132,1146,-5.36639643
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:12.575,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,6.01423454,-4.55855989,5.24809027,-0.00328009,90,10.87783051,1849.25,6.79296541,22.74509811,1146,-4.93128347
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:12.941,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.5162406,-2.9113493,4.25210238,0.06182954,90,10.87783051,1670.5,5.75476885,23.92156792,1147,-4.20609474
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:13.495,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,6.62715054,-4.59686708,5.5162406,-0.05866247,90,10.87783051,1635.25,5.95159864,26.66666603,1147,-4.06105661
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:13.851,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.09486103,-2.98796368,4.32871675,-0.23453778,90,10.87783051,1551.25,5.23360777,29.41176414,1148,-3.33586788
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:14.225,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,7.01022243,-4.78840351,6.51222849,0.10968155,90,10.87783051,1729.25,5.14226675,29.80392075,1148,-3.19083023
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:14.576,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.05655384,-3.10288548,5.28639746,-0.17098641,90,10.87783051,1728.75,4.79812527,32.54901886,1148,-2.32060432
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:15.124,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1775.5,4.58135319,33.33333206,1149,-2.32060432
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:15.502,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1853.75,4.59525299,30.19607925,1149,-2.17556667
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:15.840,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1877.25,6.00174475,22.35294151,1150,-4.20609474
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:16.193,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1896.25,6.49105215,21.56862831,1150,-4.78624535
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:16.776,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1857.5,6.58274555,22.35294151,1151,-4.93128347
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:17.131,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1874,6.72007036,22.35294151,1151,-4.93128347
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:17.458,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1805,6.20674992,23.13725471,1151,-4.49617004
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:17.809,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1750.25,6.75087404,23.52941132,1152,-4.78624535
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:18.390,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1698.75,6.5044837,24.31372643,1152,-4.6412077
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:18.738,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1702.25,5.88106251,27.45098114,1152,-3.77098131
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:19.094,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1871.25,5.42602921,26.27450943,1153,-3.19083023
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:19.452,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2309.75,6.40297127,20.7843132,1153,-5.22135878
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:20.018,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2412,5.88726902,18.8235302,1154,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:20.362,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2493.75,5.38143587,18.03921509,1154,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:20.699,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2473.5,5.35373688,18.8235302,1154,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:21.045,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2420,5.10580635,20.7843132,1155,-5.51143408
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:21.612,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2531,4.71529341,18.43137169,1155,-5.22135878
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:21.976,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2501.75,5.02375555,18.43137169,1156,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:22.330,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2344,5.08249235,19.2156868,1156,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:22.683,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2220.5,5.13132286,21.96078491,1156,-5.51143408
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:23.265,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2142,5.41671753,20.7843132,1157,-5.51143408
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:23.624,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,1935.75,4.93438244,21.56862831,1157,-5.07632113
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:23.988,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2015.25,5.32695675,21.1764698,1158,-4.93128347
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:24.327,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2062.75,4.93963766,20.7843132,1158,-5.36639643
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:24.898,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2149.25,4.66477108,20.3921566,1158,-5.51143408
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:25.267,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2202.25,4.3138051,20,1159,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:25.640,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2252.5,3.92932177,19.6078434,1159,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:25.994,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2280,3.95142603,19.6078434,1160,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:26.551,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2299.25,3.79532838,19.2156868,1160,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:26.894,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2326,3.49472761,19.2156868,1160,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:27.253,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2318,3.45453668,19.2156868,1161,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:27.612,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2340.25,3.29123163,19.2156868,1161,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:28.164,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2353.5,2.90527081,18.8235302,1162,-5.65647173
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:28.524,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2395.75,2.78077316,18.43137169,1162,-5.94654751
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:28.873,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2443.25,2.12294698,18.43137169,1162,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:29.225,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2468.25,1.87503719,18.03921509,1163,-5.94654751
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:29.821,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2481,1.80301583,18.03921509,1163,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:30.179,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2518.75,1.79374993,17.64705849,1164,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:30.536,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2558,1.55899942,17.64705849,1164,-5.94654751
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:30.878,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2566,1.27923179,17.64705849,1164,-5.94654751
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:31.469,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2565.5,1.27524352,17.64705849,1165,-5.94654751
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:31.837,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2559,0.98815298,17.64705849,1165,-5.80150986
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:32.233,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2583.5,1.01980007,17.25490189,1166,-5.94654751
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:32.603,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2602,1.04073906,17.25490189,1166,-6.09158516
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:33.173,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2619.5,0.75221032,17.25490189,1167,-5.94654751
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:33.522,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2620.75,0.74718511,17.25490189,1167,-5.94654751
Sat Aug 10 12:45:12 GMT+05:30 2019,10-Aug-2019 12:45:33.873,73.05856176958477,19.03157961512914,8.79301,13.094378,-64.83029280975461,211.7779,5.47793341,-3.44765043,4.71178913,-0.1649006,90,10.87783051,2622.25,0.7694599,17.25490189,1167,-6.09158516
